縣市名稱,鄉鎮市區名稱,村里代碼,村里名稱,人口密度
南投縣,水里鄉,10008110003,新城村,545.7
南投縣,水里鄉,10008110011,新興村,81.22
南投縣,水里鄉,10008110002,農富村,685.42
南投縣,水里鄉,10008110007,鉅工村,411.43
南投縣,水里鄉,10008110018,興隆村,21.74
南投縣,名間鄉,10008060012,■下村,237.54
南投縣,名間鄉,10008060016,三崙村,467.48
南投縣,名間鄉,10008060011,大庄村,674.45
南投縣,名間鄉,10008060013,大坑村,389.09
南投縣,名間鄉,10008060003,中山村,705.55
南投縣,名間鄉,10008060002,中正村,1519.1
南投縣,名間鄉,10008060023,仁和村,214.22
南投縣,名間鄉,10008060010,田仔村,447.72
南投縣,名間鄉,10008060014,竹圍村,297.29
南投縣,名間鄉,10008060015,赤水村,485.1
南投縣,名間鄉,10008060008,東湖村,369.78
南投縣,名間鄉,10008060017,松山村,1321.92
南投縣,名間鄉,10008060018,松柏村,807.77
南投縣,名間鄉,10008060001,南雅村,1278.95
南投縣,名間鄉,10008060005,炭寮村,236.45
南投縣,名間鄉,10008060019,埔中村,451.69
南投縣,名間鄉,10008060020,崁腳村,443.03
南投縣,名間鄉,10008060006,新民村,171.48
南投縣,名間鄉,10008060022,新光村,455.23
南投縣,名間鄉,10008060021,新厝村,365.1
南投縣,名間鄉,10008060007,新街村,1131.78
南投縣,名間鄉,10008060009,萬丹村,203.51
南投縣,名間鄉,10008060004,濁水村,411.72
南投縣,竹山鎮,10008040005,■■里,1666.74
南投縣,竹山鎮,10008040006,下坪里,190.31
南投縣,竹山鎮,10008040019,大鞍里,5.74
南投縣,竹山鎮,10008040015,山崇里,290.36
南投縣,竹山鎮,10008040003,中山里,9710.21
南投縣,竹山鎮,10008040017,中央里,241.27
南投縣,竹山鎮,10008040002,中正里,11547.69
南投縣,竹山鎮,10008040008,中和里,196.24
南投縣,竹山鎮,10008040009,中崎里,521.6
南投縣,竹山鎮,10008040020,田子里,64.6
南投縣,竹山鎮,10008040001,竹山里,10161.42
南投縣,竹山鎮,10008040028,竹圍里,3730.68
南投縣,竹山鎮,10008040026,秀林里,78.95
南投縣,竹山鎮,10008040024,坪頂里,35.64
南投縣,竹山鎮,10008040013,延山里,104.47
南投縣,竹山鎮,10008040011,延平里,397.84
南投縣,竹山鎮,10008040012,延正里,317.77
南投縣,竹山鎮,10008040014,延和里,3507
南投縣,竹山鎮,10008040027,延祥里,1578.94
南投縣,竹山鎮,10008040016,社寮里,339.99
南投縣,竹山鎮,10008040007,桂林里,825.27
南投縣,竹山鎮,10008040025,桶頭里,56.88
南投縣,竹山鎮,10008040018,富州里,102
南投縣,竹山鎮,10008040004,雲林里,9281.26
南投縣,竹山鎮,10008040023,瑞竹里,30.28
南投縣,竹山鎮,10008040021,福興里,66.96
南投縣,竹山鎮,10008040010,德興里,197.79
南投縣,竹山鎮,10008040022,鯉魚里,60.72
南投縣,信義鄉,10008120001,人和村,14.22
南投縣,信義鄉,10008120009,同富村,28.42
南投縣,信義鄉,10008120002,地利村,4.25
南投縣,信義鄉,10008120006,自強村,28.08
南投縣,信義鄉,10008120004,明德村,82.8
南投縣,信義鄉,10008120011,東埔村,3.19
南投縣,信義鄉,10008120010,神木村,13.11
南投縣,信義鄉,10008120008,望美村,46.14
南投縣,信義鄉,10008120005,愛國村,50.26
南投縣,信義鄉,10008120013,新鄉村,46.28
南投縣,信義鄉,10008120003,潭南村,50.84
南投縣,信義鄉,10008120014,豐丘村,8.62
南投縣,信義鄉,10008120012,雙龍村,2.62
南投縣,信義鄉,10008120007,羅娜村,98.86
南投縣,南投市,10008010003,三民里,9721.52
南投縣,南投市,10008010016,三和里,8085.01
南投縣,南投市,10008010015,三興里,1944.66
南投縣,南投市,10008010014,千秋里,479.27
南投縣,南投市,10008010004,仁和里,14881.88
南投縣,南投市,10008010030,內新里,1672.11
南投縣,南投市,10008010029,內興里,1549.86
南投縣,南投市,10008010023,平山里,1551.29
南投縣,南投市,10008010012,平和里,10183.78
南投縣,南投市,10008010020,永興里,296.7
南投縣,南投市,10008010025,永豐里,1337.33
南投縣,南投市,10008010033,光明里,702.06
南投縣,南投市,10008010031,光華里,414.91
南投縣,南投市,10008010032,光榮里,762.06
南投縣,南投市,10008010034,光輝里,2365.36
南投縣,南投市,10008010011,東山里,79.97
南投縣,南投市,10008010005,南投里,11820.46
南投縣,南投市,10008010010,軍功里,2615.53
南投縣,南投市,10008010013,振興里,517.78
南投縣,南投市,10008010007,崇文里,8726.72
南投縣,南投市,10008010002,康壽里,8998.58
南投縣,南投市,10008010024,新興里,3992.42
南投縣,南投市,10008010018,嘉和里,2629.3
南投縣,南投市,10008010017,嘉興里,489.17
南投縣,南投市,10008010006,彰仁里,10227.3
南投縣,南投市,10008010009,漳和里,2867.08
南投縣,南投市,10008010008,漳興里,5625.4
南投縣,南投市,10008010019,福山里,445.9
南投縣,南投市,10008010026,福興里,557.78
南投縣,南投市,10008010022,鳳山里,385.18
南投縣,南投市,10008010021,鳳鳴里,376.92
南投縣,南投市,10008010001,龍泉里,7110.7
南投縣,南投市,10008010027,營北里,6492.43
南投縣,南投市,10008010028,營南里,1806.75
南投縣,埔里鎮,10008020022,一新里,157.19
南投縣,埔里鎮,10008020008,大城里,3734.85
南投縣,埔里鎮,10008020027,大湳里,1815.38
南投縣,埔里鎮,10008020011,水頭里,585.57
南投縣,埔里鎮,10008020026,牛眠里,304.57
南投縣,埔里鎮,10008020030,北安里,10459.46
南投縣,埔里鎮,10008020004,北門里,14144.37
南投縣,埔里鎮,10008020032,北梅里,1990.42
南投縣,埔里鎮,10008020024,史港里,300.6
南投縣,埔里鎮,10008020005,同聲里,4623.81
南投縣,埔里鎮,10008020021,向善里,104.25
南投縣,埔里鎮,10008020029,合成里,133.44
南投縣,埔里鎮,10008020016,成功里,31.06
南投縣,埔里鎮,10008020003,西門里,5571.69
南投縣,埔里鎮,10008020020,房里里,422.06
南投縣,埔里鎮,10008020001,東門里,10122.38
南投縣,埔里鎮,10008020031,杷城里,9336.84
南投縣,埔里鎮,10008020010,枇杷里,1756.89
南投縣,埔里鎮,10008020017,南村里,208.95
南投縣,埔里鎮,10008020002,南門里,9313.8
南投縣,埔里鎮,10008020015,桃米里,67.6
南投縣,埔里鎮,10008020033,泰安里,16891.01
南投縣,埔里鎮,10008020013,珠格里,380.38
南投縣,埔里鎮,10008020007,清新里,5069.29
南投縣,埔里鎮,10008020018,愛蘭里,2800.07
南投縣,埔里鎮,10008020014,溪南里,461.1
南投縣,埔里鎮,10008020028,蜈蚣里,84.09
南投縣,埔里鎮,10008020025,福興里,105.89
南投縣,埔里鎮,10008020023,廣成里,127.7
南投縣,埔里鎮,10008020006,薰化里,8013.83
南投縣,埔里鎮,10008020012,麒麟里,166.76
南投縣,埔里鎮,10008020009,籃城里,478.42
南投縣,埔里鎮,10008020019,鐵山里,2284.16
南投縣,草屯鎮,10008030012,上林里,2047.07
南投縣,草屯鎮,10008030020,土城里,343.33
南投縣,草屯鎮,10008030005,山腳里,3904.61
南投縣,草屯鎮,10008030025,中山里,6146.06
南投縣,草屯鎮,10008030024,中正里,13622.99
南投縣,草屯鎮,10008030018,中原里,702.68
南投縣,草屯鎮,10008030016,加老里,1022.27
南投縣,草屯鎮,10008030014,北投里,1316.59
南投縣,草屯鎮,10008030017,北勢里,436.65
南投縣,草屯鎮,10008030023,平林里,128.96
南投縣,草屯鎮,10008030001,玉峰里,10887.17
南投縣,草屯鎮,10008030015,石川里,552.64
南投縣,草屯鎮,10008030003,和平里,9506.71
南投縣,草屯鎮,10008030021,坪頂里,132.31
南投縣,草屯鎮,10008030026,明正里,9643.96
南投縣,草屯鎮,10008030002,炎峰里,9670.92
南投縣,草屯鎮,10008030019,南埔里,1284.66
南投縣,草屯鎮,10008030007,御史里,1165.41
南投縣,草屯鎮,10008030006,富寮里,1595.15
南投縣,草屯鎮,10008030011,復興里,2781.98
南投縣,草屯鎮,10008030004,敦和里,3917.9
南投縣,草屯鎮,10008030013,新庄里,2606.65
南投縣,草屯鎮,10008030027,新厝里,8992
南投縣,草屯鎮,10008030008,新豐里,1266.3
南投縣,草屯鎮,10008030010,碧洲里,935.65
南投縣,草屯鎮,10008030009,碧峰里,1337.72
南投縣,草屯鎮,10008030022,雙冬里,95.74
南投縣,國姓鄉,10008100012,大石村,83.37
南投縣,國姓鄉,10008100003,大旗村,72.51
南投縣,國姓鄉,10008100010,北山村,94.67
南投縣,國姓鄉,10008100004,北港村,57
南投縣,國姓鄉,10008100002,石門村,234.94
南投縣,國姓鄉,10008100005,長流村,184.77
南投縣,國姓鄉,10008100006,長福村,67.2
南投縣,國姓鄉,10008100013,長豐村,38.55
南投縣,國姓鄉,10008100011,南港村,51.85
南投縣,國姓鄉,10008100009,柑林村,125.09
南投縣,國姓鄉,10008100008,乾溝村,37.06
南投縣,國姓鄉,10008100001,國姓村,254.05
南投縣,國姓鄉,10008100007,福龜村,267.87
南投縣,魚池鄉,10008090005,大林村,181.43
南投縣,魚池鄉,10008090008,大雁村,103.31
南投縣,魚池鄉,10008090003,中明村,172.74
南投縣,魚池鄉,10008090009,五城村,37.84
南投縣,魚池鄉,10008090013,日月村,72.5
南投縣,魚池鄉,10008090010,水社村,61.57
南投縣,魚池鄉,10008090007,共和村,118.91
南投縣,魚池鄉,10008090006,東光村,80.18
南投縣,魚池鄉,10008090001,東池村,548.39
南投縣,魚池鄉,10008090012,武登村,89.29
南投縣,魚池鄉,10008090002,魚池村,941.53
南投縣,魚池鄉,10008090004,新城村,209.39
南投縣,魚池鄉,10008090011,頭社村,160.42
南投縣,鹿谷鄉,10008070005,內湖村,53.36
南投縣,鹿谷鄉,10008070010,永隆村,122.56
南投縣,鹿谷鄉,10008070006,竹林村,133.97
南投縣,鹿谷鄉,10008070007,竹豐村,133.71
南投縣,鹿谷鄉,10008070011,秀峰村,67.51
南投縣,鹿谷鄉,10008070008,和雅村,83.86
南投縣,鹿谷鄉,10008070002,初鄉村,123.9
南投縣,鹿谷鄉,10008070012,清水村,83.27
南投縣,鹿谷鄉,10008070001,鹿谷村,666.97
南投縣,鹿谷鄉,10008070013,瑞田村,82.03
南投縣,鹿谷鄉,10008070003,彰雅村,302.44
南投縣,鹿谷鄉,10008070009,鳳凰村,63.51
南投縣,鹿谷鄉,10008070004,廣興村,889.98
南投縣,集集鎮,10008050008,八張里,1379.81
南投縣,集集鎮,10008050009,永昌里,124.39
南投縣,集集鎮,10008050006,玉映里,3810.74
南投縣,集集鎮,10008050004,田寮里,269.7
南投縣,集集鎮,10008050007,吳厝里,623.4
南投縣,集集鎮,10008050002,和平里,297.28
南投縣,集集鎮,10008050003,林尾里,224.63
南投縣,集集鎮,10008050010,富山里,139.66
南投縣,集集鎮,10008050001,集集里,272.03
南投縣,集集鎮,10008050005,隘寮里,125.9
南投縣,集集鎮,10008050011,廣明里,262.13
屏東縣,九如鄉,10013080003,九明村,195.73
屏東縣,九如鄉,10013080001,九清村,3295.02
屏東縣,九如鄉,10013080002,九塊村,7332.09
屏東縣,九如鄉,10013080006,三塊村,381.9
屏東縣,九如鄉,10013080005,大坵村,280.53
屏東縣,九如鄉,10013080004,玉水村,288.94
屏東縣,九如鄉,10013080011,玉泉村,279.69
屏東縣,九如鄉,10013080010,東寧村,1009.41
屏東縣,九如鄉,10013080007,後庄村,845.78
屏東縣,九如鄉,10013080009,洽興村,1109.75
屏東縣,九如鄉,10013080008,耆老村,645.84
屏東縣,三地門鄉,10013260001,三地村,95.36
屏東縣,三地門鄉,10013260006,口社村,92.83
屏東縣,三地門鄉,10013260004,大社村,11.48
屏東縣,三地門鄉,10013260008,安坡村,115.87
屏東縣,三地門鄉,10013260009,青山村,44.15
屏東縣,三地門鄉,10013260010,青葉村,71.65
屏東縣,三地門鄉,10013260007,馬兒村,51.55
屏東縣,三地門鄉,10013260002,達來村,24.73
屏東縣,三地門鄉,10013260003,德文村,24.06
屏東縣,三地門鄉,10013260005,賽嘉村,92.96
屏東縣,內埔鄉,10013130014,上樹村,957.36
屏東縣,內埔鄉,10013130020,大新村,416.89
屏東縣,內埔鄉,10013130016,中林村,309.45
屏東縣,內埔鄉,10013130002,內田村,4884.67
屏東縣,內埔鄉,10013130001,內埔村,3474.53
屏東縣,內埔鄉,10013130023,水門村,340.88
屏東縣,內埔鄉,10013130011,竹圍村,347.25
屏東縣,內埔鄉,10013130015,老埤村,411.09
屏東縣,內埔鄉,10013130006,和興村,1149.21
屏東縣,內埔鄉,10013130013,東片村,439.98
屏東縣,內埔鄉,10013130012,東勢村,610.49
屏東縣,內埔鄉,10013130007,東寧村,1502.31
屏東縣,內埔鄉,10013130019,建興村,190.96
屏東縣,內埔鄉,10013130005,美和村,1008.69
屏東縣,內埔鄉,10013130009,振豐村,1328.83
屏東縣,內埔鄉,10013130010,富田村,819.17
屏東縣,內埔鄉,10013130004,義亭村,526.56
屏東縣,內埔鄉,10013130022,隘寮村,317.47
屏東縣,內埔鄉,10013130021,黎明村,505.34
屏東縣,內埔鄉,10013130003,興南村,622.9
屏東縣,內埔鄉,10013130017,龍泉村,463.26
屏東縣,內埔鄉,10013130018,龍潭村,2353.77
屏東縣,內埔鄉,10013130008,豐田村,1284.52
屏東縣,竹田鄉,10013140006,二崙村,746.48
屏東縣,竹田鄉,10013140014,大湖村,691.75
屏東縣,竹田鄉,10013140012,六巷村,557.06
屏東縣,竹田鄉,10013140011,永豐村,411.02
屏東縣,竹田鄉,10013140001,竹田村,568.32
屏東縣,竹田鄉,10013140002,竹南村,586.42
屏東縣,竹田鄉,10013140009,西勢村,939.04
屏東縣,竹田鄉,10013140013,泗洲村,396.8
屏東縣,竹田鄉,10013140008,南勢村,434.25
屏東縣,竹田鄉,10013140007,美崙村,577.41
屏東縣,竹田鄉,10013140010,福田村,643.03
屏東縣,竹田鄉,10013140015,鳳明村,324.51
屏東縣,竹田鄉,10013140004,履豐村,639.14
屏東縣,竹田鄉,10013140005,頭崙村,921.73
屏東縣,竹田鄉,10013140003,糶糴村,442.5
屏東縣,牡丹鄉,10013330006,四林村,46.76
屏東縣,牡丹鄉,10013330001,石門村,31.43
屏東縣,牡丹鄉,10013330004,旭海村,15
屏東縣,牡丹鄉,10013330002,牡丹村,20.49
屏東縣,牡丹鄉,10013330003,東源村,52.08
屏東縣,牡丹鄉,10013330005,高士村,26.47
屏東縣,車城鄉,10013230003,田中村,305.44
屏東縣,車城鄉,10013230007,保力村,61.13
屏東縣,車城鄉,10013230011,後灣村,123.88
屏東縣,車城鄉,10013230009,埔墘村,813.25
屏東縣,車城鄉,10013230010,射寮村,499.22
屏東縣,車城鄉,10013230004,海口村,91.17
屏東縣,車城鄉,10013230005,統埔村,134.87
屏東縣,車城鄉,10013230008,新街村,283.07
屏東縣,車城鄉,10013230006,溫泉村,71.86
屏東縣,車城鄉,10013230002,福安村,592.69
屏東縣,車城鄉,10013230001,福興村,2294.54
屏東縣,里港鄉,10013090012,三■村,320.99
屏東縣,里港鄉,10013090011,土庫村,157.55
屏東縣,里港鄉,10013090002,大平村,9452.71
屏東縣,里港鄉,10013090013,中和村,108.16
屏東縣,里港鄉,10013090003,永春村,5269.22
屏東縣,里港鄉,10013090001,玉田村,2779.97
屏東縣,里港鄉,10013090004,春林村,1491.12
屏東縣,里港鄉,10013090009,茄苳村,307.53
屏東縣,里港鄉,10013090007,塔樓村,529.35
屏東縣,里港鄉,10013090010,載興村,251.01
屏東縣,里港鄉,10013090005,過江村,987.74
屏東縣,里港鄉,10013090008,潮厝村,402.49
屏東縣,里港鄉,10013090014,瀰力村,81.25
屏東縣,里港鄉,10013090006,鐵店村,1161.82
屏東縣,佳冬鄉,10013210009,大同村,376.66
屏東縣,佳冬鄉,10013210002,六根村,542.95
屏東縣,佳冬鄉,10013210006,玉光村,883.72
屏東縣,佳冬鄉,10013210005,石光村,1480.52
屏東縣,佳冬鄉,10013210001,佳冬村,679.33
屏東縣,佳冬鄉,10013210007,昌隆村,295.37
屏東縣,佳冬鄉,10013210010,羌園村,410.08
屏東縣,佳冬鄉,10013210012,塭豐村,796.37
屏東縣,佳冬鄉,10013210004,萬建村,2503.55
屏東縣,佳冬鄉,10013210011,燄溫村,582.23
屏東縣,佳冬鄉,10013210003,賴家村,383.16
屏東縣,佳冬鄉,10013210008,豐隆村,231.05
屏東縣,來義鄉,10013300003,丹林村,67.3
屏東縣,來義鄉,10013300005,文樂村,99.53
屏東縣,來義鄉,10013300004,古樓村,146.21
屏東縣,來義鄉,10013300001,來義村,13.5
屏東縣,來義鄉,10013300007,南和村,46.9
屏東縣,來義鄉,10013300006,望嘉村,150.54
屏東縣,來義鄉,10013300002,義林村,61.02
屏東縣,枋山鄉,10013250002,加祿村,288.42
屏東縣,枋山鄉,10013250001,枋山村,305.14
屏東縣,枋山鄉,10013250004,善餘村,541.03
屏東縣,枋山鄉,10013250003,楓港村,310.39
屏東縣,枋寮鄉,10013160009,人和村,696.4
屏東縣,枋寮鄉,10013160015,大庄村,398.24
屏東縣,枋寮鄉,10013160004,中寮村,11067.02
屏東縣,枋寮鄉,10013160010,內寮村,302.2
屏東縣,枋寮鄉,10013160007,天時村,792.91
屏東縣,枋寮鄉,10013160012,太源村,157.92
屏東縣,枋寮鄉,10013160013,玉泉村,26.29
屏東縣,枋寮鄉,10013160008,地利村,1414.98
屏東縣,枋寮鄉,10013160005,安樂村,9368.75
屏東縣,枋寮鄉,10013160001,枋寮村,1489.3
屏東縣,枋寮鄉,10013160014,東海村,528.49
屏東縣,枋寮鄉,10013160003,保生村,1365.58
屏東縣,枋寮鄉,10013160006,隆山村,700.17
屏東縣,枋寮鄉,10013160011,新開村,257.42
屏東縣,枋寮鄉,10013160002,新龍村,345.45
屏東縣,東港鎮,10013030008,八德里,15936.05
屏東縣,東港鎮,10013030017,下■里,783.37
屏東縣,東港鎮,10013030018,大潭里,345.21
屏東縣,東港鎮,10013030006,中興里,23002.82
屏東縣,東港鎮,10013030022,共和里,3179.4
屏東縣,東港鎮,10013030004,東和里,5379.63
屏東縣,東港鎮,10013030009,東隆里,15760.39
屏東縣,東港鎮,10013030015,南平里,350.62
屏東縣,東港鎮,10013030011,盛漁里,17273.3
屏東縣,東港鎮,10013030016,船頭里,1798.83
屏東縣,東港鎮,10013030003,頂中里,14790.64
屏東縣,東港鎮,10013030002,頂新里,5752.76
屏東縣,東港鎮,10013030007,朝安里,8014.46
屏東縣,東港鎮,10013030001,新勝里,12191.7
屏東縣,東港鎮,10013030014,嘉蓮里,1554.76
屏東縣,東港鎮,10013030005,興台里,8904.57
屏東縣,東港鎮,10013030021,興和里,410.43
屏東縣,東港鎮,10013030019,興東里,3074.21
屏東縣,東港鎮,10013030020,興農里,1105.02
屏東縣,東港鎮,10013030012,興漁里,22743.28
屏東縣,東港鎮,10013030010,豐漁里,3529.97
屏東縣,東港鎮,10013030013,鎮海里,8978.76
屏東縣,林邊鄉,10013190004,中林村,14428.07
屏東縣,林邊鄉,10013190003,仁和村,4694.04
屏東縣,林邊鄉,10013190006,水利村,1120.67
屏東縣,林邊鄉,10013190005,永樂村,3356.3
屏東縣,林邊鄉,10013190008,田厝村,717.45
屏東縣,林邊鄉,10013190002,光林村,1596.52
屏東縣,林邊鄉,10013190009,竹林村,478.23
屏東縣,林邊鄉,10013190001,林邊村,2583.18
屏東縣,林邊鄉,10013190007,崎村,806.84
屏東縣,林邊鄉,10013190010,鎮安村,416.37
屏東縣,長治鄉,10013060005,長興村,836.64
屏東縣,長治鄉,10013060004,香楊村,2399.42
屏東縣,長治鄉,10013060009,崙上村,1483.03
屏東縣,長治鄉,10013060008,復興村,588.02
屏東縣,長治鄉,10013060001,進興村,781.15
屏東縣,長治鄉,10013060002,新潭村,2779.5
屏東縣,長治鄉,10013060016,榮華村,105.77
屏東縣,長治鄉,10013060006,德成村,859.91
屏東縣,長治鄉,10013060007,德協村,398.27
屏東縣,長治鄉,10013060011,德和村,202.21
屏東縣,長治鄉,10013060010,德榮村,661.96
屏東縣,長治鄉,10013060003,潭頭村,1307.79
屏東縣,長治鄉,10013060013,繁昌村,412.94
屏東縣,長治鄉,10013060012,繁華村,451.88
屏東縣,長治鄉,10013060015,繁隆村,770.73
屏東縣,長治鄉,10013060014,繁榮村,874.26
屏東縣,南州鄉,10013200005,七塊村,382.49
屏東縣,南州鄉,10013200003,仁里村,4833.86
屏東縣,南州鄉,10013200009,同安村,393.86
屏東縣,南州鄉,10013200007,米崙村,509.73
屏東縣,南州鄉,10013200010,南安村,270.34
屏東縣,南州鄉,10013200004,溪北村,891.27
屏東縣,南州鄉,10013200002,溪南村,2165.84
屏東縣,南州鄉,10013200001,溪洲村,7621.09
屏東縣,南州鄉,10013200006,萬華村,362.49
屏東縣,南州鄉,10013200008,壽元村,314.86
屏東縣,屏東市,10013010036,一心里,15054.76
屏東縣,屏東市,10013010076,三山里,1531.83
屏東縣,屏東市,10013010004,大同里,9977.4
屏東縣,屏東市,10013010053,大武里,17176.76
屏東縣,屏東市,10013010051,大洲里,309.02
屏東縣,屏東市,10013010008,大埔里,15051.19
屏東縣,屏東市,10013010026,大連里,14791.65
屏東縣,屏東市,10013010046,大湖里,904.7
屏東縣,屏東市,10013010064,中正里,15676.15
屏東縣,屏東市,10013010070,仁愛里,17499.01
屏東縣,屏東市,10013010078,仁義里,1208.25
屏東縣,屏東市,10013010042,公館里,5587.07
屏東縣,屏東市,10013010063,太平里,7816.84
屏東縣,屏東市,10013010002,文明里,3596.84
屏東縣,屏東市,10013010068,北勢里,11138.48
屏東縣,屏東市,10013010069,北興里,10432.47
屏東縣,屏東市,10013010014,平和里,12914.39
屏東縣,屏東市,10013010009,必信里,11431.23
屏東縣,屏東市,10013010007,民權里,10709.14
屏東縣,屏東市,10013010050,永光里,13637.54
屏東縣,屏東市,10013010040,永安里,10834.01
