OBJECTID,UID,PRO_ID,VILLAGE,TOWN,COUNTY,V_code,town109,nVill103,V_NAME103,T_NAME103,C_NAME103
5228,6731,64,部北里,左營區,高雄市,6400300-027,,6400300-027,部北里,左營區,高雄市
5229,6732,64,部南里,左營區,高雄市,6400300-028,,6400300-028,部南里,左營區,高雄市
5230,6733,64,埤西里,左營區,高雄市,6400300-029,,6400300-029,埤西里,左營區,高雄市
5231,6734,64,埤北里,左營區,高雄市,6400300-030,,6400300-030,埤北里,左營區,高雄市
5232,6735,64,埤東里,左營區,高雄市,6400300-031,,6400300-031,埤東里,左營區,高雄市
5233,6736,64,海勝里,左營區,高雄市,6400300-032,,6400300-032,海勝里,左營區,高雄市
5234,6737,64,崇實里,左營區,高雄市,6400300-034,,6400300-034,崇實里,左營區,高雄市
5235,6738,64,自助里,左營區,高雄市,6400300-035,,6400300-035,自助里,左營區,高雄市
5236,6739,64,果貿里,左營區,高雄市,6400300-036,,6400300-036,果貿里,左營區,高雄市
5237,6740,64,果惠里,左營區,高雄市,6400300-037,,6400300-037,果惠里,左營區,高雄市
5238,6741,64,果峰里,左營區,高雄市,6400300-038,,6400300-038,果峰里,左營區,高雄市
5239,6742,64,新下里,左營區,高雄市,6400300-039,,6400300-039,新下里,左營區,高雄市
5240,6743,64,新上里,左營區,高雄市,6400300-040,,6400300-040,新上里,左營區,高雄市
5241,6744,64,新中里,左營區,高雄市,6400300-041,,6400300-041,新中里,左營區,高雄市
5242,6745,64,新光里,左營區,高雄市,6400300-042,,6400300-042,新光里,左營區,高雄市
5243,6746,64,菜公里,左營區,高雄市,6400300-043,,6400300-043,菜公里,左營區,高雄市
5244,6747,64,福山里,左營區,高雄市,6400300-044,,6400300-044,福山里,左營區,高雄市
5245,6748,64,清豐里,楠梓區,高雄市,6400400-001,,6400400-001,清豐里,楠梓區,高雄市
5246,6749,64,東寧里,楠梓區,高雄市,6400400-002,,6400400-002,東寧里,楠梓區,高雄市
5247,6750,64,五常里,楠梓區,高雄市,6400400-003,,6400400-003,五常里,楠梓區,高雄市
5248,6751,64,享平里,楠梓區,高雄市,6400400-004,,6400400-004,享平里,楠梓區,高雄市
5249,6752,64,中陽里,楠梓區,高雄市,6400400-005,,6400400-005,中陽里,楠梓區,高雄市
5250,6753,64,惠楠里,楠梓區,高雄市,6400400-006,,6400400-006,惠楠里,楠梓區,高雄市
5251,6754,64,惠民里,楠梓區,高雄市,6400400-007,,6400400-007,惠民里,楠梓區,高雄市
5252,6755,64,惠豐里,楠梓區,高雄市,6400400-008,,6400400-008,惠豐里,楠梓區,高雄市
5253,6756,64,錦屏里,楠梓區,高雄市,6400400-009,,6400400-009,錦屏里,楠梓區,高雄市
5254,6757,64,玉屏里,楠梓區,高雄市,6400400-010,,6400400-010,玉屏里,楠梓區,高雄市
5255,6758,64,金田里,楠梓區,高雄市,6400400-011,,6400400-011,金田里,楠梓區,高雄市
5256,6759,64,稔田里,楠梓區,高雄市,6400400-012,,6400400-012,稔田里,楠梓區,高雄市
5257,6760,64,瑞屏里,楠梓區,高雄市,6400400-013,,6400400-013,瑞屏里,楠梓區,高雄市
5258,6761,64,翠屏里,楠梓區,高雄市,6400400-014,,6400400-014,翠屏里,楠梓區,高雄市
5259,6762,64,宏南里,楠梓區,高雄市,6400400-015,,6400400-015,宏南里,楠梓區,高雄市
5260,6763,64,宏毅里,楠梓區,高雄市,6400400-016,,6400400-016,宏毅里,楠梓區,高雄市
5261,6764,64,宏榮里,楠梓區,高雄市,6400400-017,,6400400-017,宏榮里,楠梓區,高雄市
5262,6765,64,廣昌里,楠梓區,高雄市,6400400-018,,6400400-018,廣昌里,楠梓區,高雄市
5263,6766,64,久昌里,楠梓區,高雄市,6400400-019,,6400400-019,久昌里,楠梓區,高雄市
5264,6767,64,大昌里,楠梓區,高雄市,6400400-020,,6400400-020,大昌里,楠梓區,高雄市
5265,6768,64,福昌里,楠梓區,高雄市,6400400-021,,6400400-021,福昌里,楠梓區,高雄市
5266,6769,64,盛昌里,楠梓區,高雄市,6400400-022,,6400400-022,盛昌里,楠梓區,高雄市
5267,6770,64,泰昌里,楠梓區,高雄市,6400400-023,,6400400-023,泰昌里,楠梓區,高雄市
5268,6771,64,興昌里,楠梓區,高雄市,6400400-024,,6400400-024,興昌里,楠梓區,高雄市
5269,6772,64,建昌里,楠梓區,高雄市,6400400-025,,6400400-025,建昌里,楠梓區,高雄市
5270,6773,64,宏昌里,楠梓區,高雄市,6400400-026,,6400400-026,宏昌里,楠梓區,高雄市
5271,6774,64,和昌里,楠梓區,高雄市,6400400-027,,6400400-027,和昌里,楠梓區,高雄市
5272,6775,64,慶昌里,楠梓區,高雄市,6400400-028,,6400400-028,慶昌里,楠梓區,高雄市
5273,6776,64,隆昌里,楠梓區,高雄市,6400400-029,,6400400-029,隆昌里,楠梓區,高雄市
5274,6777,64,秀昌里,楠梓區,高雄市,6400400-030,,6400400-030,秀昌里,楠梓區,高雄市
5275,6778,64,裕昌里,楠梓區,高雄市,6400400-031,,6400400-031,裕昌里,楠梓區,高雄市
5276,6779,64,國昌里,楠梓區,高雄市,6400400-032,,6400400-032,國昌里,楠梓區,高雄市
5277,6780,64,加昌里,楠梓區,高雄市,6400400-033,,6400400-033,加昌里,楠梓區,高雄市
5278,6781,64,仁昌里,楠梓區,高雄市,6400400-034,,6400400-034,仁昌里,楠梓區,高雄市
5279,6782,64,藍田里,楠梓區,高雄市,6400400-035,,6400400-035,藍田里,楠梓區,高雄市
5280,6783,64,中興里,楠梓區,高雄市,6400400-036,,6400400-036,中興里,楠梓區,高雄市
5281,6784,64,中和里,楠梓區,高雄市,6400400-037,,6400400-037,中和里,楠梓區,高雄市
5282,6785,64,鼎金里,三民區,高雄市,6400500-001,,6400500-001,鼎金里,三民區,高雄市
5283,6786,64,鼎盛里,三民區,高雄市,6400500-002,,6400500-002,鼎盛里,三民區,高雄市
5284,6787,64,鼎強里,三民區,高雄市,6400500-003,,6400500-003,鼎強里,三民區,高雄市
5285,6788,64,鼎力里,三民區,高雄市,6400500-004,,6400500-004,鼎力里,三民區,高雄市
5286,6789,64,鼎西里,三民區,高雄市,6400500-005,,6400500-005,鼎西里,三民區,高雄市
5287,6790,64,鼎中里,三民區,高雄市,6400500-006,,6400500-006,鼎中里,三民區,高雄市
5288,6791,64,鼎泰里,三民區,高雄市,6400500-007,,6400500-007,鼎泰里,三民區,高雄市
5289,6792,64,本館里,三民區,高雄市,6400500-008,,6400500-008,本館里,三民區,高雄市
5290,6793,64,本和里,三民區,高雄市,6400500-009,,6400500-009,本和里,三民區,高雄市
5291,6794,64,本文里,三民區,高雄市,6400500-010,,6400500-010,本文里,三民區,高雄市
5292,6795,64,本武里,三民區,高雄市,6400500-011,,6400500-011,本武里,三民區,高雄市
5293,6796,64,本元里,三民區,高雄市,6400500-012,,6400500-012,本元里,三民區,高雄市
5294,6797,64,本安里,三民區,高雄市,6400500-013,,6400500-013,本安里,三民區,高雄市
5295,6798,64,本上里,三民區,高雄市,6400500-014,,6400500-014,本上里,三民區,高雄市
5296,6799,64,本揚里,三民區,高雄市,6400500-015,,6400500-015,本揚里,三民區,高雄市
5297,6800,64,寶獅里,三民區,高雄市,6400500-016,,6400500-016,寶獅里,三民區,高雄市
5298,6801,64,寶德里,三民區,高雄市,6400500-017,,6400500-017,寶德里,三民區,高雄市
5299,6802,64,寶泰里,三民區,高雄市,6400500-018,,6400500-018,寶泰里,三民區,高雄市
5300,6803,64,寶興里,三民區,高雄市,6400500-019,,6400500-019,寶興里,三民區,高雄市
5301,6804,64,寶中里,三民區,高雄市,6400500-020,,6400500-020,寶中里,三民區,高雄市
5302,6805,64,寶華里,三民區,高雄市,6400500-021,,6400500-021,寶華里,三民區,高雄市
5303,6806,64,寶國里,三民區,高雄市,6400500-022,,6400500-022,寶國里,三民區,高雄市
5304,6807,64,寶民里,三民區,高雄市,6400500-023,,6400500-023,寶民里,三民區,高雄市
5305,6808,64,寶慶里,三民區,高雄市,6400500-024,,6400500-024,寶慶里,三民區,高雄市
5306,6809,64,寶業里,三民區,高雄市,6400500-025,,6400500-025,寶業里,三民區,高雄市
5307,6810,64,寶盛里,三民區,高雄市,6400500-026,,6400500-026,寶盛里,三民區,高雄市
5308,6811,64,寶安里,三民區,高雄市,6400500-027,,6400500-027,寶安里,三民區,高雄市
5309,6812,64,寶龍里,三民區,高雄市,6400500-028,,6400500-028,寶龍里,三民區,高雄市
5310,6813,64,寶珠里,三民區,高雄市,6400500-029,,6400500-029,寶珠里,三民區,高雄市
5311,6814,64,寶玉里,三民區,高雄市,6400500-030,,6400500-030,寶玉里,三民區,高雄市
5312,6815,64,灣子里,三民區,高雄市,6400500-031,,6400500-031,灣子里,三民區,高雄市
5313,6816,64,灣愛里,三民區,高雄市,6400500-032,,6400500-032,灣愛里,三民區,高雄市
5314,6817,64,灣中里,三民區,高雄市,6400500-033,,6400500-033,灣中里,三民區,高雄市
5315,6818,64,灣華里,三民區,高雄市,6400500-034,,6400500-034,灣華里,三民區,高雄市
5316,6819,64,灣勝里,三民區,高雄市,6400500-035,,6400500-035,灣勝里,三民區,高雄市
5317,6820,64,灣利里,三民區,高雄市,6400500-036,,6400500-036,灣利里,三民區,高雄市
5318,6821,64,灣復里,三民區,高雄市,6400500-037,,6400500-037,灣復里,三民區,高雄市
5319,6822,64,正興里,三民區,高雄市,6400500-038,,6400500-038,正興里,三民區,高雄市
5320,6823,64,正順里,三民區,高雄市,6400500-039,,6400500-039,正順里,三民區,高雄市
5321,6824,64,灣興里,三民區,高雄市,6400500-040,,6400500-040,灣興里,三民區,高雄市
5322,6825,64,灣成里,三民區,高雄市,6400500-041,,6400500-041,灣成里,三民區,高雄市
5323,6826,64,安康里,三民區,高雄市,6400500-042,,6400500-042,安康里,三民區,高雄市
5324,6827,64,安寧里,三民區,高雄市,6400500-043,,6400500-043,安寧里,三民區,高雄市
5325,6828,64,安吉里,三民區,高雄市,6400500-044,,6400500-044,安吉里,三民區,高雄市
5326,6829,64,安發里,三民區,高雄市,6400500-045,,6400500-045,安發里,三民區,高雄市
5327,6830,64,安東里,三民區,高雄市,6400500-046,,6400500-046,安東里,三民區,高雄市
5328,6831,64,安和里,三民區,高雄市,6400500-047,,6400500-047,安和里,三民區,高雄市
5329,6832,64,達德里,三民區,高雄市,6400500-048,,6400500-048,達德里,三民區,高雄市
5330,6833,64,達明里,三民區,高雄市,6400500-049,,6400500-049,達明里,三民區,高雄市
5331,6834,64,達仁里,三民區,高雄市,6400500-050,,6400500-050,達仁里,三民區,高雄市
5332,6835,64,達勇里,三民區,高雄市,6400500-051,,6400500-051,達勇里,三民區,高雄市
5333,6836,64,同德里,三民區,高雄市,6400500-052,,6400500-052,同德里,三民區,高雄市
5334,6837,64,德智里,三民區,高雄市,6400500-053,,6400500-053,德智里,三民區,高雄市
5335,6838,64,德仁里,三民區,高雄市,6400500-054,,6400500-054,德仁里,三民區,高雄市
5336,6839,64,安生里,三民區,高雄市,6400500-055,,6400500-055,安生里,三民區,高雄市
5337,6840,64,德東里,三民區,高雄市,6400500-056,,6400500-056,德東里,三民區,高雄市
5338,6841,64,德行里,三民區,高雄市,6400500-057,,6400500-057,德行里,三民區,高雄市
5339,6842,64,精華里,三民區,高雄市,6400500-058,,6400500-058,精華里,三民區,高雄市
5340,6843,64,民享里,三民區,高雄市,6400500-059,,6400500-059,民享里,三民區,高雄市
5341,6844,64,安宜里,三民區,高雄市,6400500-060,,6400500-060,安宜里,三民區,高雄市
5342,6845,64,安泰里,三民區,高雄市,6400500-061,,6400500-061,安泰里,三民區,高雄市
5343,6846,64,安邦里,三民區,高雄市,6400500-062,,6400500-062,安邦里,三民區,高雄市
5344,6847,64,十全里,三民區,高雄市,6400500-063,,6400500-063,十全里,三民區,高雄市
5345,6848,64,十美里,三民區,高雄市,6400500-064,,6400500-064,十美里,三民區,高雄市
5346,6849,64,德北里,三民區,高雄市,6400500-065,,6400500-065,德北里,三民區,高雄市
5347,6850,64,立誠里,三民區,高雄市,6400500-066,,6400500-066,立誠里,三民區,高雄市
5348,6851,64,立業里,三民區,高雄市,6400500-067,,6400500-067,立業里,三民區,高雄市
5372,6875,64,正氣里,新興區,高雄市,6400600-005,,6400600-005,正氣里,新興區,高雄市
5373,6876,64,德政里,新興區,高雄市,6400600-006,,6400600-006,德政里,新興區,高雄市
5374,6877,64,仁聲里,新興區,高雄市,6400600-007,,6400600-007,仁聲里,新興區,高雄市
5375,6878,64,德望里,新興區,高雄市,6400600-008,,6400600-008,德望里,新興區,高雄市
5376,6879,64,華聲里,新興區,高雄市,6400600-009,,6400600-009,華聲里,新興區,高雄市
5377,6880,64,蕉園里,新興區,高雄市,6400600-010,,6400600-010,蕉園里,新興區,高雄市
5378,6881,64,永寧里,新興區,高雄市,6400600-011,,6400600-011,永寧里,新興區,高雄市
5379,6882,64,玉衡里,新興區,高雄市,6400600-012,,6400600-012,玉衡里,新興區,高雄市
5380,6883,64,順昌里,新興區,高雄市,6400600-013,,6400600-013,順昌里,新興區,高雄市
5381,6884,64,文昌里,新興區,高雄市,6400600-014,,6400600-014,文昌里,新興區,高雄市
5382,6885,64,光耀里,新興區,高雄市,6400600-015,,6400600-015,光耀里,新興區,高雄市
5383,6886,64,興昌里,新興區,高雄市,6400600-016,,6400600-016,興昌里,新興區,高雄市
5384,6887,64,開平里,新興區,高雄市,6400600-017,,6400600-017,開平里,新興區,高雄市
5385,6888,64,成功里,新興區,高雄市,6400600-018,,6400600-018,成功里,新興區,高雄市
5386,6889,64,新江里,新興區,高雄市,6400600-019,,6400600-019,新江里,新興區,高雄市
5387,6890,64,黎明里,新興區,高雄市,6400600-020,,6400600-020,黎明里,新興區,高雄市
5388,6891,64,愛平里,新興區,高雄市,6400600-021,,6400600-021,愛平里,新興區,高雄市
5389,6892,64,南港里,新興區,高雄市,6400600-022,,6400600-022,南港里,新興區,高雄市
5390,6893,64,中東里,新興區,高雄市,6400600-023,,6400600-023,中東里,新興區,高雄市
5391,6894,64,明莊里,新興區,高雄市,6400600-024,,6400600-024,明莊里,新興區,高雄市
5392,6895,64,大明里,新興區,高雄市,6400600-025,,6400600-025,大明里,新興區,高雄市
5393,6896,64,秋山里,新興區,高雄市,6400600-026,,6400600-026,秋山里,新興區,高雄市
5394,6897,64,長驛里,新興區,高雄市,6400600-027,,6400600-027,長驛里,新興區,高雄市
5395,6898,64,建興里,新興區,高雄市,6400600-028,,6400600-028,建興里,新興區,高雄市
5396,6899,64,建華里,新興區,高雄市,6400600-029,,6400600-029,建華里,新興區,高雄市
5397,6900,64,漢民里,新興區,高雄市,6400600-030,,6400600-030,漢民里,新興區,高雄市
5398,6901,64,榮治里,新興區,高雄市,6400600-031,,6400600-031,榮治里,新興區,高雄市
5399,6902,64,東坡里,新興區,高雄市,6400600-032,,6400600-032,東坡里,新興區,高雄市
5400,6903,64,三川里,前金區,高雄市,6400700-001,,6400700-001,三川里,前金區,高雄市
5401,6904,64,草江里,前金區,高雄市,6400700-002,,6400700-002,草江里,前金區,高雄市
5402,6905,64,長城里,前金區,高雄市,6400700-003,,6400700-003,長城里,前金區,高雄市
5403,6906,64,北金里,前金區,高雄市,6400700-004,,6400700-004,北金里,前金區,高雄市
5404,6907,64,東金里,前金區,高雄市,6400700-005,,6400700-005,東金里,前金區,高雄市
5405,6908,64,新生里,前金區,高雄市,6400700-006,,6400700-006,新生里,前金區,高雄市
5406,6909,64,後金里,前金區,高雄市,6400700-007,,6400700-007,後金里,前金區,高雄市
5407,6910,64,長興里,前金區,高雄市,6400700-008,,6400700-008,長興里,前金區,高雄市
5408,6911,64,青山里,前金區,高雄市,6400700-009,,6400700-009,青山里,前金區,高雄市
5409,6912,64,民生里,前金區,高雄市,6400700-010,,6400700-010,民生里,前金區,高雄市
5410,6913,64,復元里,前金區,高雄市,6400700-011,,6400700-011,復元里,前金區,高雄市
5411,6914,64,林投里,前金區,高雄市,6400700-012,,6400700-012,林投里,前金區,高雄市
